pair_id,block,source_collection,source_url,image_url,local_image_path,image_release_status,can_redistribute_image,source_side_retrieval_required,embedded_review_only,license_label,license_url,rights_statement,attribution_text,metadata_license,critique_license,last_checked_date,rights_notes
PAIR_06370,western,unknown,,,images/western/Ernest Lawson-VIEW OF SEGOVIA_45a876f1.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Ernest Lawson,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06371,western,unknown,,,images/western/Ernest Lawson-Winter Landscape with House_fdb8c535.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Ernest Lawson,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06372,western,unknown,,,images/western/Ernest Lawson-WINTER REFLECTIONS_7810f66e.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Ernest Lawson,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06373,western,unknown,,,images/western/Ernest Lawson-WINTER_2483b7fa.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Ernest Lawson,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06374,western,unknown,,,images/western/Gustave Caillebotte-BOUQUET DE ROSES DANS UN VASE DE CRISTAL_52addaa5.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Gustave Caillebotte,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06375,western,unknown,,,images/western/Gustave Caillebotte-CANOTIER SUR L'YERRES_1c4e5a5f.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Gustave Caillebotte,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06376,western,unknown,,,images/western/Gustave Caillebotte-LA SEINE A LA POINTE D'EPINAY_6c92af43.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Gustave Caillebotte,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06377,western,unknown,,,images/western/Gustave Caillebotte-LA VALLEE DE L'YERRES_f6bc1327.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Gustave Caillebotte,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06378,western,unknown,,,images/western/Gustave Caillebotte-LE PARC MONCEAU_42ad8d03.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Gustave Caillebotte,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06379,western,unknown,,,"images/western/Gustave Caillebotte-LE PETIT BRAS DE LA SEINE, ARGENTEUIL_04973cee.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Gustave Caillebotte,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06380,western,unknown,,,images/western/Gustave Caillebotte-LE PONT D'ARGENTEUIL ET LA SEINE_0c91e601.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Gustave Caillebotte,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06381,western,unknown,,,"images/western/Gustave Caillebotte-LES CHAMPS, PLAINE DE GENNEVILLIERS, ETUDE EN JAUNE ET VERT_2ef73c6f.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Gustave Caillebotte,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06382,western,unknown,,,images/western/Gustave Caillebotte-LILAS ET PIVOINES DANS DEUX VASES_2aed9428.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Gustave Caillebotte,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06383,western,unknown,,,images/western/Gustave Caillebotte-MAISONS A ARGENTEUIL_b7dcc2c4.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Gustave Caillebotte,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06384,western,unknown,,,"images/western/Gustave Caillebotte-MASSIF DE FLEURS, JARDIN DU PETIT GENNEVILLIERS_228b5b24.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Gustave Caillebotte,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06385,western,unknown,,,"images/western/Gustave Caillebotte-MASSIF DE FLEURS, JARDIN DU PETIT-GENNEVILLIERS_1122bcb8.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Gustave Caillebotte,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06386,western,unknown,,,images/western/Gustave Caillebotte-PLACE DE L'EUROPE_463ea9d2.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Jean Béraud,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06388,western,unknown,,,images/western/Gustave Caillebotte-PRAIRIE AU PONT D'ARGENTEUIL_03c7b989.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Gustave Caillebotte,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06389,western,unknown,,,images/western/Gustave Caillebotte-PROMENADE D'ARGENTEUIL_b2cdb156.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Gustave Caillebotte,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06391,western,unknown,,,"images/western/Gustave Caillebotte-STUDY FOR 'LES DAHLIAS, JARDIN DU PETIT GENNEVILLIERS'_9be49b11.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Gustave Caillebotte,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06392,western,unknown,,,images/western/Gustave Caillebotte-UN JARDIN A TROUVILLE_807dd2bf.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Gustave Caillebotte,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06394,western,unknown,,,"images/western/Hau, Edward Petrovich - Cathedral in the Winter Palace - OR-14359_cdc365fd.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,"Hau, Edward Petrovich",CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06395,western,hermitage,,,"images/western/Hau, Edward Petrovich - Interiors of the Small Hermitage. The Bedroom of Crown Prince Nikolai Ale_9c67a3c1.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,"Hau, Edward Petrovich",CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06396,western,hermitage,,,"images/western/Hau, Edward Petrovich - Interiors of the Small Hermitage. The Study of Crown Prince Nikolai Alexa_6d44934a.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,"Hau, Edward Petrovich",CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06397,western,unknown,,,"images/western/Hau, Edward Petrovich - Interiors of the Winter Palace. The Bathroom of Empress Alexandra Fyodoro_c199036e.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,"Hau, Edward Petrovich",CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06398,western,unknown,,,"images/western/Hau, Edward Petrovich - Interiors of the Winter Palace. The Bathroom of Grand Princess Maria Alex_bcf26d9f.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,"Hau, Edward Petrovich",CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06399,western,unknown,,,"images/western/Hau, Edward Petrovich - Interiors of the Winter Palace. The Bedchamber of Empress Alexandra Fyodo_cee18dc7.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,"Hau, Edward Petrovich",CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06400,western,unknown,,,"images/western/Hau, Edward Petrovich - Interiors of the Winter Palace. The Billiard Room of Emperor  Alexander I_035eab46.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,"Hau, Edward Petrovich",CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06401,western,unknown,,,"images/western/Hau, Edward Petrovich - Interiors of the Winter Palace. The Boudoir of Empress Maria Alexandrovna_bd21454a.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,"Hau, Edward Petrovich",CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06402,western,unknown,,,"images/western/Hau, Edward Petrovich - Interiors of the Winter Palace. The Boudoir of Grand Princess Maria Alexa_5e94eba8.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,"Hau, Edward Petrovich",CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06403,western,unknown,,,"images/western/Hau, Edward Petrovich - Interiors of the Winter Palace. The Drawing Room in Rococo II Style, with_d428f35a.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,"Hau, Edward Petrovich",CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06404,western,unknown,,,"images/western/Hau, Edward Petrovich - Interiors of the Winter Palace. The Fifth Reserved Apartment. The Bedroom_bb1b64bf.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,"Hau, Edward Petrovich",CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06405,western,unknown,,,"images/western/Hau, Edward Petrovich - Interiors of the Winter Palace. The Fifth Reserved Apartment. The Drawing_e41c5a8d.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,"Hau, Edward Petrovich",CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06406,western,unknown,,,"images/western/Hau, Edward Petrovich - Interiors of the Winter Palace. The First Reserved Apartment. The Bedroom_42192095.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,"Hau, Edward Petrovich",CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06407,western,unknown,,,"images/western/Hau, Edward Petrovich - Interiors of the Winter Palace. The First Reserved Apartment. The Drawing_f03db54b.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,"Hau, Edward Petrovich",CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06408,western,unknown,,,"images/western/Hau, Edward Petrovich - Interiors of the Winter Palace. The First Reserved Apartment. The Dressin_479f6170.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,"Hau, Edward Petrovich",CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06409,western,unknown,,,"images/western/Hau, Edward Petrovich - Interiors of the Winter Palace. The First Reserved Apartment. The Large S_fd6f7676.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,"Hau, Edward Petrovich",CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06410,western,unknown,,,"images/western/Hau, Edward Petrovich - Interiors of the Winter Palace. The First Reserved Apartment. The Small S_9fc36c8e.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,"Hau, Edward Petrovich",CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06411,western,unknown,,,"images/western/Hau, Edward Petrovich - Interiors of the Winter Palace. The First Reserved Apartment. The Yellow _676e806a.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,"Hau, Edward Petrovich",CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06412,western,unknown,,,"images/western/Hau, Edward Petrovich - Interiors of the Winter Palace. The Fourth Reserved Apartment. A Bedroom_5bbf8184.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Eduard Hau,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06413,western,unknown,,,"images/western/Hau, Edward Petrovich - Interiors of the Winter Palace. The Fourth Reserved Apartment. The Corne2_916a4f5c.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Eduard Hau,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06414,western,unknown,,,"images/western/Hau, Edward Petrovich - Interiors of the Winter Palace. The Fourth Reserved Apartment. The Corner_25df523e.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Eduard Hau,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06415,western,unknown,,,"images/western/Hau, Edward Petrovich - Interiors of the Winter Palace. The Fourth Reserved Apartment. The Dressi_66b3c642.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Eduard Hau,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06416,western,unknown,,,"images/western/Hau, Edward Petrovich - Interiors of the Winter Palace. The Guardroom - OR-14372_41af24d6.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Eduard Hau,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06417,western,unknown,,,"images/western/Hau, Edward Petrovich - Interiors of the Winter Palace. The Large Drawing Room of Empress Alexand_67124934.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Eduard Hau,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06418,western,unknown,,,"images/western/Hau, Edward Petrovich - Interiors of the Winter Palace. The Raspberry Study of Empress Maria Alex_f5601725.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Eduard Hau,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06419,western,unknown,,,"images/western/Hau, Edward Petrovich - Interiors of the Winter Palace. The Study of Emperor Alexander II - OR-14_c0f8abac.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Eduard Hau,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06420,western,unknown,,,"images/western/Hau, Edward Petrovich - Interiors of the Winter Palace. The Study of Empress Alexandra Fyodorovna_090bb97d.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Eduard Hau,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06421,western,unknown,,,"images/western/Hau, Edward Petrovich - Interiors of the Winter Pa_07bf8c54.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Eduard Hau,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06422,western,unknown,,,"images/western/Hau, Edward Petrovich - Interiors of the Winter Pa_52b742ad.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Edward Petrovich Hau,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06423,western,unknown,,,"images/western/Hau, Edward Petrovich - Interiors of the Winter Pa_73e9779f.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Edward Petrovich Hau,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06424,western,unknown,,,"images/western/Hau, Edward Petrovich - Interiors of the Winter Pa_77dc6135.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Edward Petrovich Hau,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06425,western,unknown,,,"images/western/Hau, Edward Petrovich - Interiors of the Winter Pa_9d9677f2.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Edward Petrovich Hau,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06426,western,unknown,,,"images/western/Hau, Edward Petrovich - Interiors of the Winter Pa_cb9a661a.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Edward Petrovich Hau,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06427,western,unknown,,,"images/western/Hau, Edward Petrovich - Interiors of the Winter Pa_eda3066e.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Edward Petrovich Hau,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06428,western,unknown,,,"images/western/Hau, Edward Petrovich - Interiors of the Winter Pa_fa196862.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Edward Petrovich Hau,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06429,western,unknown,,,images/western/Henry Moret-BATEAUX DE PECHE EN BRETAGNE_56fc6ce9.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Henry Moret,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06430,western,unknown,,,images/western/Henry Moret-BUCHERONS_bc848d6d.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Henry Moret,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06431,western,unknown,,,images/western/Henry Moret-CHEMIN AU BORD DE LA MER_eb54fd61.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Henry Moret,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06432,western,unknown,,,images/western/Henry Moret-CHEMIN DANS LA LANDES BRETAGNE_396d8391.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Henry Moret,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06433,western,unknown,,,images/western/Henry Moret-COTE BRETONNE PECHEUR_d8772a46.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Henry Moret,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06434,western,unknown,,,images/western/Henry Moret-COTE DE BRETAGNE2_d5c88ff5.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Henry Moret,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06435,western,unknown,,,images/western/Henry Moret-COTE DE BRETAGNE_1fd9b773.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Henry Moret,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06436,western,unknown,,,images/western/Henry Moret-FERME DANS LA CAMPAGNE BRETONNE_d3809026.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Henry Moret,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06437,western,unknown,,,images/western/Henry Moret-FOINS AU PORT DE DOELAN_f7ec8d16.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Henry Moret,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06438,western,unknown,,,images/western/Henry Moret-GROS TEMPS A SAINT GRENOBLE POINTE DE PENMARC'H_aaaba79e.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Henry Moret,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06439,western,unknown,,,images/western/Henry Moret-ILE D'OUESSANT_17f209fb.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Henry Moret,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06440,western,unknown,,,images/western/Henry Moret-L'HIVER EN BRETAGNE_f3c11dad.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Henry Moret,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06441,western,unknown,,,images/western/Henry Moret-LA CHARRUE _471e257f.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Henry Moret,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06443,western,unknown,,,images/western/Henry Moret-LA COTE SAUVAGE_192a262a.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Henry Moret,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06445,western,unknown,,,images/western/Henry Moret-LA HOULE A PEN-MEN ILE DE GROIX _4f8c29cb.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Henry Moret,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06446,western,unknown,,,images/western/Henry Moret-LA MER DU NORD_7b75034e.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Henry Moret,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06447,western,unknown,,,images/western/Henry Moret-LA POINTE DE BEG ER MORZ_a84f7fb1.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Henry Moret,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_06448,western,unknown,,,images/western/Henry Moret-LA TERRE DE CLEDEN POINT DE RAZ FINISTERE_1a9130ed.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,Henry Moret,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
